BARCODE,COMBI_ID,Tissue,CELL_LINE_NAME,SIDM,COSMIC_ID,ANCHOR_ID,ANCHOR_NAME,ANCHOR_TARGET,ANCHOR_PATHWAY,ANCHOR_DRUG_TYPE,ANCHOR_Clin_Rel,ANCHOR_CONC,LIBRARY_ID,LIBRARY_NAME,LIBRARY_TARGET,LIBRARY_PATHWAY,LIBRARY_DRUG_TYPE,LIBRARY_Clin_Rel,LIBRARY_CONC,ANCHOR_VIABILITY,LIBRARY_RMSE,LIBRARY_EMAX,LIBRARY_XMID,LIBRARY_XMID_uM,LIBRARY_AUC,LIBRARY_fAUC,SYNERGY_RMSE,SYNERGY_EXP_EMAX,SYNERGY_OBS_EMAX,SYNERGY_DELTA_EMAX,SYNERGY_XMID,SYNERGY_XMID_uM,SYNERGY_DELTA_XMID,SYNERGY_DELTA_XMID_uM,SYNERGY_EXP_AUC,SYNERGY_OBS_AUC,SYNERGY_EXP_fAUC,SYNERGY_OBS_fAUC,SYNERGY_DELTA_AUC,SYNERGY_DELTA_fAUC,Synergy,DAY1_NORM_MEAN,DAY1_NORM_SD,GROWTH_RATE,DOUBLING_TIME
19676,1053:1373,Colon,LS-180,SIDM00680,998189,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,1,1373,Dabrafenib,BRAF,ERK MAPK signaling,Targeted,FDA approved,10.0,0.884316575513412,0.077748082440474,0.885278088376084,15.0044188921718,641.9633,0.944020954927083,0.965457976762021,0.112752064055909,0.782866087489799,0.52930999655919,0.253556090930608,10.1737317981388,22.5594,4.83068709403298,619.4039,0.834813378074019,0.719638661135755,0.853770491812298,0.756683899599893,0.115174716938264,0.0970865922124049,True,0.160298885117818,0.034838527019102,1.69591137707902,29.0360425779815
19676,1561:1373,Colon,LS-180,SIDM00680,998189,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,0.1,1373,Dabrafenib,BRAF,ERK MAPK signaling,Targeted,FDA approved,10.0,0.826242617508406,0.077748082440474,0.885278088376084,15.0044188921718,641.9633,0.944020954927083,0.965457976762021,0.0653219629521467,0.731454484962694,0.596601095213605,0.134853389749089,11.8054321197186,69.9068,3.19898677245322,572.0565,0.779990344781738,0.711544700752969,0.797702525814222,0.750270510183486,0.0684456440287693,0.047432015630736,True,0.160298885117818,0.034838527019102,1.69591137707902,29.0360425779815
18425,1053:1510,Colon,LS-180,SIDM00680,998189,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,1,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10.0,0.867498607959704,0.0911254013413339,0.827586119741583,13.6093108954365,244.0849,0.930862883905097,0.946421595504567,0.0440769182926393,0.717929806842596,0.471367298044804,0.246562508797793,9.51097403126618,14.2501,4.09833686417035,229.8348,0.807522255989027,0.734470359224361,0.821019416643214,0.719038122110857,0.0730518967646663,0.101981294532357,True,0.322432072654076,0.0551020714213911,1.0561335627985,46.15924765546
18425,1032:1510,Colon,LS-180,SIDM00680,998189,1032,Afatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved,0.25,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10.0,0.794076261173418,0.0911254013413339,0.827586119741583,13.6093108954365,244.0849,0.930862883905097,0.946421595504567,0.0363923008207164,0.657166491763413,0.444019281909116,0.213147209854297,9.69868328844349,16.2302,3.91062760699304,227.8547,0.739176118516465,0.666809571402488,0.751530922052048,0.664476472495048,0.0723665471139775,0.0870544495569994,True,0.322432072654076,0.0551020714213911,1.0561335627985,46.15924765546
18425,1561:1510,Colon,LS-180,SIDM00680,998189,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,1,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10.0,0.67508947537057,0.0911254013413339,0.827586119741583,13.6093108954365,244.0849,0.930862883905097,0.946421595504567,0.0599153597289741,0.558694679400311,0.367648462261883,0.191046217138428,9.52552558702025,14.3946,4.08378530841627,229.6903,0.628415735937427,0.522791892113482,0.638919258388555,0.559978496836869,0.105623843823945,0.0789407615516866,True,0.322432072654076,0.0551020714213911,1.0561335627985,46.15924765546
18425,1059:1510,Colon,LS-180,SIDM00680,998189,1059,AZD8055,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,0.125,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10.0,0.702929919133399,0.0911254013413339,0.827586119741583,13.6093108954365,244.0849,0.930862883905097,0.946421595504567,0.0863046685612743,0.581735044225875,0.391276155190149,0.190458889035725,9.66856026708111,15.8949,3.94075062835541,228.19,0.654331371707692,0.542320743186045,0.665268055594128,0.587324235146895,0.112010628521648,0.0779438204472324,True,0.322432072654076,0.0551020714213911,1.0561335627985,46.15924765546
18425,1549:1510,Colon,LS-180,SIDM00680,998189,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,2,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10.0,0.717444198926708,0.0911254013413339,0.827586119741583,13.6093108954365,244.0849,0.930862883905097,0.946421595504567,0.0610709603333948,0.593746860720863,0.474598091733392,0.119148768987471,10.968885825203,39.1466,2.64042507023354,204.9383,0.667842176053897,0.610303847564168,0.679004683433711,0.633887109856883,0.057538328489729,0.0451175735768279,True,0.322432072654076,0.0551020714213911,1.0561335627985,46.15924765546
19003,2171:1549,Colon,LS-180,SIDM00680,998189,2171,BMS-754807,"IGF1R, IR",IGF1R signaling,Targeted,Early clinical trials,0.5,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.833620850738005,0.107919276344984,0.579946002786156,9.94780486291962,9.6447,0.795533609114664,0.84690346291282,0.110557525104103,0.483455080224701,0.151982219713103,0.331472860511598,4.59014929730248,0.2352,5.35765556561714,9.4095,0.663173404020842,0.420371004140722,0.705996385246347,0.450768924768504,0.24280239988012,0.255227460477843,True,0.239014046932689,0.0413235566498211,1.32784096807399,36.8710923103673
19003,1053:1549,Colon,LS-180,SIDM00680,998189,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,1,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.911337088855866,0.107919276344984,0.579946002786156,9.94780486291962,9.6447,0.795533609114664,0.84690346291282,0.0854498384436,0.528526301872731,0.306397831084271,0.22212847078846,7.00113217453437,1.251,2.94667268838525,8.3937,0.724999283417558,0.60439769276724,0.77181453643292,0.636471607121814,0.120601590650318,0.135342929311106,True,0.239014046932689,0.0413235566498211,1.32784096807399,36.8710923103673
19003,1083:1549,Colon,LS-180,SIDM00680,998189,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,0.625,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.940529313775073,0.107919276344984,0.579946002786156,9.94780486291962,9.6447,0.795533609114664,0.84690346291282,0.0842199826998005,0.54545621602706,0.436983147323853,0.108473068703207,8.58338310162963,3.7459,1.36442176128999,5.8988,0.748222679465622,0.683537114881682,0.796537532807127,0.739074831599522,0.0646855645839405,0.0574627012076058,True,0.239014046932689,0.0413235566498211,1.32784096807399,36.8710923103673
19003,1510:1549,Colon,LS-180,SIDM00680,998189,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.884460786790853,0.107919276344984,0.579946002786156,9.94780486291962,9.6447,0.795533609114664,0.84690346291282,0.0113381631325589,0.512939497920454,0.320022115034091,0.192917382886363,7.33259634143478,1.5741,2.61520852148484,8.0706,0.703618281836123,0.627708508825226,0.749052903143771,0.635073783666216,0.075909773010897,0.113979119477555,True,0.239014046932689,0.0413235566498211,1.32784096807399,36.8710923103673
19003,2048:1549,Colon,LS-180,SIDM00680,998189,2048,Vinorelbine,Microtubule destabiliser,Mitosis,Chemotherapeutic,FDA approved,0.0025,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,5.0,0.851545618723443,0.107919276344984,0.579946002786156,9.94780486291962,9.6447,0.795533609114664,0.84690346291282,0.0705160809506155,0.493850477768725,0.439138654728953,0.0547118230397721,9.18454860999386,5.6823,0.763256252925764,3.9624,0.677433159388841,0.685628280006402,0.721176933325124,0.693536540646848,-0.0081951206175613,0.027640392678276,True,0.239014046932689,0.0413235566498211,1.32784096807399,36.8710923103673
19004,1372:1561,Colon,LS-180,SIDM00680,998189,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,0.1,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.457583011213722,0.0992565128514196,0.332246998287411,6.9488393953436,2.4129,0.65213506405741,0.695236671188781,0.0758160254344012,0.152030581943074,0.0868862475460346,0.0651443343970391,4.73692969347967,0.5208,2.21190970186393,1.8921,0.298405926329443,0.214738339309255,0.318128489508766,0.25204499865102,0.0836675870201878,0.0660834908577468,True,0.239014046932689,0.0413235566498211,1.32784096807399,36.8710923103673
19004,1564:1561,Colon,LS-180,SIDM00680,998189,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,0.5,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,10.0,0.679657112640142,0.0992565128514196,0.332246998287411,6.9488393953436,2.4129,0.65213506405741,0.695236671188781,0.104768139984437,0.225814035539376,0.0965979528087771,0.129216082730599,3.71744184609224,0.2569,3.23139754925136,2.156,0.443228234688653,0.295561873816918,0.472522548541711,0.326554529015655,0.147666360871735,0.145968019526056,True,0.239014046932689,0.0413235566498211,1.32784096807399,36.8710923103673
19678,1089:1786,Colon,LS-180,SIDM00680,998189,1089,Oxaliplatin,DNA alkylating agent,DNA replication,Chemotherapeutic,FDA approved in colon,1,1786,AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,Targeted,Advanced clinical trials,10.0,0.791504884559321,0.0757693946875055,0.878641166380691,14.8170453895451,563.7741,0.97819868955202,0.963329759862376,0.125392264065601,0.695448774965216,0.476574318244677,0.218874456720539,10.2173195514859,23.2514,4.59972583805916,540.5227,0.774249040849951,0.642647029964542,0.762480210372429,0.678571734682321,0.131602010885409,0.0839084756901078,True,0.160298885117818,0.034838527019102,1.69591137707902,29.0360425779815
19678,1053:1786,Colon,LS-180,SIDM00680,998189,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,1,1786,AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,Targeted,Advanced clinical trials,10.0,0.914084401679293,0.0757693946875055,0.878641166380691,14.8170453895451,563.7741,0.97819868955202,0.963329759862376,0.0746797494346083,0.80315218486189,0.701562464234946,0.101589720626944,12.5092972554229,113.8685,2.30774813412218,449.9056,0.894156163862626,0.880905379765653,0.880564707163657,0.845702759118221,0.0132507840969738,0.0348619480454364,True,0.160298885117818,0.034838527019102,1.69591137707902,29.0360425779815
19678,1561:1786,Colon,LS-180,SIDM00680,998189,1561,Taselisib,PI3K (beta sparing),PI3K/MTOR signaling,Targeted,Advanced clinical trials,1,1786,AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,Targeted,Advanced clinical trials,10.0,0.72474029406952,0.0757693946875055,0.878641166380691,14.8170453895451,563.7741,0.97819868955202,0.963329759862376,0.036489356224015,0.636786657304328,0.405507152287644,0.231279505016684,9.70292869589127,16.2781,5.1141166936538,547.496,0.70894000592435,0.590780167607616,0.698163893448579,0.606584430599637,0.118159838316734,0.0915794628489417,True,0.160298885117818,0.034838527019102,1.69591137707902,29.0360425779815
18426,1549:2171,Colon,LS-180,SIDM00680,998189,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,2,2171,BMS-754807,"IGF1R, IR",IGF1R signaling,Targeted,Early clinical trials,10.0,0.77573544308802,0.105034321501531,0.537904774328535,9.44638286518155,13.6262,0.788093831954701,0.826074193485486,0.0860377891190439,0.417271798452908,0.202553878184659,0.214717920268248,5.94342546543605,1.2019,3.5029573997455,12.4243,0.611352317926315,0.446735412337848,0.640815030507043,0.490155942277328,0.164616905588468,0.150659088229715,True,0.322432072654076,0.0551020714213911,1.0561335627985,46.15924765546
18426,1032:2171,Colon,LS-180,SIDM00680,998189,1032,Afatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved,0.25,2171,BMS-754807,"IGF1R, IR",IGF1R signaling,Targeted,Early clinical trials,10.0,0.817745590644919,0.105034321501531,0.537904774328535,9.44638286518155,13.6262,0.788093831954701,0.826074193485486,0.141948778968893,0.43986925739401,0.21844187333804,0.22142738405597,6.03436505512813,1.2801,3.41201781005342,12.3461,0.644460256095414,0.451735284944276,0.675518529268314,0.521542039801288,0.192724971151138,0.153976489467026,True,0.322432072654076,0.0551020714213911,1.0561335627985,46.15924765546
22212,1017:1003,Colon,HT-115,SIDM00534,907289,1017,Olaparib,"PARP1, PARP2",Genome integrity,Targeted,FDA approved,2.5,1003,Camptothecin,TOP1,DNA replication,Chemotherapeutic,FDA approved in colon,0.1,0.903127864919109,0.0728461093033572,0.601026521011738,10.0527734911317,0.2075,0.85956052934904,0.872647185135256,0.08554263705306,0.542803798681091,0.320258480695526,0.222545317985565,7.46138779784688,0.0344,2.59138569328479,0.1731,0.776293065639738,0.651414282881016,0.788111989138874,0.671019659015081,0.124878782758722,0.117092330123793,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
22212,1179:1003,Colon,HT-115,SIDM00534,907289,1179,MK-1775,"WEE1, PLK1",Cell cycle,Targeted,Early clinical trials,1,1003,Camptothecin,TOP1,DNA replication,Chemotherapeutic,FDA approved in colon,0.1,0.623433495083722,0.0728461093033572,0.601026521011738,10.0527734911317,0.2075,0.85956052934904,0.872647185135256,0.0755053058882903,0.374700064632358,0.243376754349269,0.13132331028309,7.8548180779528,0.0452,2.19795541317888,0.1623,0.535878825048087,0.480770792408804,0.544037484603845,0.477785861578347,0.0551080326392827,0.0662516230254976,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
22212,1022:1003,Colon,HT-115,SIDM00534,907289,1022,AZD7762,"CHEK1, CHEK2",Cell cycle,Targeted,Early clinical trials,0.25,1003,Camptothecin,TOP1,DNA replication,Chemotherapeutic,FDA approved in colon,0.1,0.94160467959215,0.0728461093033572,0.601026521011738,10.0527734911317,0.2075,0.85956052934904,0.872647185135256,0.126072443244821,0.565929384743642,0.208543800269025,0.357385584474617,5.77013020417987,0.0107,4.2826432869518,0.1968,0.809366216827762,0.621082383108391,0.821688673156274,0.593667283312818,0.188283833719371,0.228021389843456,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
22215,1549:1011,Colon,HT-115,SIDM00534,907289,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,2,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.557770741750379,0.122261602650765,0.225466407693948,5.82919892665649,1.1104,0.655020108668296,0.634680427428408,0.0387438503851825,0.125758565459247,0.0397196800593034,0.0860388853999433,2.40134188536037,0.1032,3.42785704129612,1.0072,0.365351051873329,0.18943486983788,0.35400617278119,0.212944792508862,0.175916182035449,0.141061380272328,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
22215,1032:1011,Colon,HT-115,SIDM00534,907289,1032,Afatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved,0.25,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.560960542756697,0.122261602650765,0.225466407693948,5.82919892665649,1.1104,0.655020108668296,0.634680427428408,0.057025276163171,0.1264777584334,0.0599470016296009,0.0665307568037989,3.54484057231102,0.2279,2.28435835434547,0.8825,0.367440435675118,0.248119824555516,0.356030677047292,0.2613520574475,0.119320611119602,0.0946786195997927,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
22215,1025:1011,Colon,HT-115,SIDM00534,907289,1025,SB216763,"GSK3A, GSK3B",WNT signaling,Targeted,Experimental only,10,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,10.0,0.47836044879678,0.122261602650765,0.225466407693948,5.82919892665649,1.1104,0.655020108668296,0.634680427428408,0.0571361596833817,0.107854211973075,0.0325698510742618,0.075284360898813,2.27740893268785,0.0947,3.55178999396864,1.0157,0.313335713153482,0.154782702887293,0.303606014107185,0.17838207096067,0.158553010266188,0.125223943146515,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
22213,1073:1022,Colon,HT-115,SIDM00534,907289,1073,5-Fluorouracil,Antimetabolite (DNA & RNA),Other,Chemotherapeutic,FDA approved in colon,2.5,1022,AZD7762,"CHEK1, CHEK2",Cell cycle,Targeted,Early clinical trials,1.0,0.822810989708497,0.0735629455305448,0.889778125744613,14.366014757132,41.2412,0.944934008104724,0.970642980161331,0.0840093410083488,0.732119220264897,0.377025132840784,0.355094087424112,8.56956594553417,0.742,5.79644881159784,40.4992,0.777502086417865,0.670996138791606,0.79865571116015,0.662864376088186,0.106505947626259,0.135791335071963,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
22213,1179:1022,Colon,HT-115,SIDM00534,907289,1179,MK-1775,"WEE1, PLK1",Cell cycle,Targeted,Early clinical trials,1,1022,AZD7762,"CHEK1, CHEK2",Cell cycle,Targeted,Early clinical trials,1.0,0.812940414146074,0.0735629455305448,0.889778125744613,14.366014757132,41.2412,0.944934008104724,0.970642980161331,0.0733906955394076,0.723336598040943,0.26654209372679,0.456794504314152,7.15568379597297,0.2785,7.21033096115904,40.9627,0.768175043889364,0.598562514190926,0.789074906280331,0.588580120641952,0.169612529698438,0.200494785638379,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
22213,1003:1022,Colon,HT-115,SIDM00534,907289,1003,Camptothecin,TOP1,DNA replication,Chemotherapeutic,FDA approved in colon,0.025,1022,AZD7762,"CHEK1, CHEK2",Cell cycle,Targeted,Early clinical trials,1.0,0.896145579316088,0.0735629455305448,0.889778125744613,14.366014757132,41.2412,0.944934008104724,0.970642980161331,0.12401623691572,0.797370733958189,0.0965576500560781,0.700813083902111,3.5685196356292,0.0232,10.7974951215028,41.218,0.846798434108481,0.400260715734867,0.86983741576577,0.419101453479628,0.446537718373614,0.450735962286142,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
19666,1083:1025,Colon,HT-115,SIDM00534,907289,1083,Crizotinib,"MET, ALK, ROS1",RTK signaling,Targeted,FDA approved,0.625,1025,SB216763,"GSK3A, GSK3B",WNT signaling,Targeted,Experimental only,10.0,0.975086109386184,0.0718529420925407,0.719772975529277,11.4237538946988,53.6565,0.918930758487486,0.917547922509237,0.0502890498981591,0.701840630350159,0.724881716801753,-0.0230410864515935,11.7330889175277,66.4878,-0.309335022828826,-12.8313,0.896036618088857,0.931460813869976,0.894688233934907,0.90255692673275,-0.0354241957811186,-0.0078686927978431,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19666,1011:1025,Colon,HT-115,SIDM00534,907289,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1,1025,SB216763,"GSK3A, GSK3B",WNT signaling,Targeted,Experimental only,10.0,0.81578755002171,0.0718529420925407,0.719772975529277,11.4237538946988,53.6565,0.918930758487486,0.917547922509237,0.112406952507059,0.587181832278865,0.330593850711236,0.25658798156763,8.01425171907158,5.0496,3.40950217562726,48.6069,0.749652272106098,0.668271880034259,0.74852417173132,0.632644537274344,0.0813803920718384,0.115879634456975,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19666,2171:1025,Colon,HT-115,SIDM00534,907289,2171,BMS-754807,"IGF1R, IR",IGF1R signaling,Targeted,Early clinical trials,0.5,1025,SB216763,"GSK3A, GSK3B",WNT signaling,Targeted,Experimental only,10.0,0.865921593465468,0.0718529420925407,0.719772975529277,11.4237538946988,53.6565,0.918930758487486,0.917547922509237,0.145654664493489,0.623266961903693,0.393171444669761,0.230095517233932,8.52641532001461,7.2017,2.89733857468424,46.4548,0.795721986673915,0.745811887708567,0.794524559140128,0.695651269000935,0.0499100989653473,0.098873290139193,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
19666,1786:1025,Colon,HT-115,SIDM00534,907289,1786,AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,Targeted,Advanced clinical trials,10,1025,SB216763,"GSK3A, GSK3B",WNT signaling,Targeted,Experimental only,10.0,0.864713723888149,0.0718529420925407,0.719772975529277,11.4237538946988,53.6565,0.918930758487486,0.917547922509237,0.0657236479732285,0.622397570023975,0.397592362854628,0.224805207169347,8.58591985311677,7.505,2.83783404158207,46.1515,0.794612038167075,0.731977307457245,0.793416280918797,0.697353452855297,0.0626347307098305,0.0960628280634998,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
22212,1011:1032,Colon,HT-115,SIDM00534,907289,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,0.1,1032,Afatinib,"EGFR, ERBB2",EGFR signaling,Targeted,FDA approved,10.0,0.958019639894852,0.114654618800141,0.121625841458871,3.92009084207612,0.2957,0.486488540808474,0.494006828645052,0.104418561326543,0.116519944836336,0.075014003636805,0.0415059411995308,2.66488013222707,0.1239,1.25521070984906,0.1718,0.466065576678306,0.369791822545583,0.473268244084131,0.384016608439544,0.0962737541327232,0.0892516356445864,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
22217,2171:1047,Colon,HT-115,SIDM00534,907289,2171,BMS-754807,"IGF1R, IR",IGF1R signaling,Targeted,Early clinical trials,0.5,1047,Nutlin-3a (-),MDM2,p53 pathway,Targeted,Experimental only,10.0,0.763958659731447,0.043950310401049,0.933877238731067,15.8031905510944,1116.7718,0.977328241862941,0.982793962714899,0.0707681720207681,0.71344360365469,0.413977732522753,0.299465871131938,9.43147896114051,13.4862,6.37171158995388,1103.2856,0.746638373771303,0.669323858501264,0.750813958547832,0.647050140530038,0.0773145152700392,0.103763818017794,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
22216,1786:1053,Colon,HT-115,SIDM00534,907289,1786,AZD4547,"FGFR1, FGFR2, FGFR3",RTK signaling,Targeted,Advanced clinical trials,10,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10.0,0.774692250259543,0.0696352639896416,0.575202734383107,9.77879514464938,17.157,0.854992176143593,0.861749595323826,0.104342913178531,0.445605100654691,0.23514756440743,0.210457536247261,6.86612824475233,2.2785,2.91266689989705,14.8785,0.662355812890983,0.511463610070841,0.667590733161665,0.546487174933384,0.150892202820142,0.121103558228281,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
22216,1564:1053,Colon,HT-115,SIDM00534,907289,1564,SCH772984,"ERK1, ERK2",ERK MAPK signaling,Targeted,Experimental only,0.05,1053,MK-2206,"AKT1, AKT2",PI3K/MTOR signaling,Targeted,Early clinical trials,10.0,0.935761742959326,0.0696352639896416,0.575202734383107,9.77879514464938,17.157,0.854992176143593,0.861749595323826,0.0756778412602746,0.538252713281307,0.368583077715869,0.169669635565438,7.8925917001717,4.6413,1.88620344447768,12.5157,0.800068968964716,0.672600704534284,0.806392303314718,0.719187696760815,0.127468264430432,0.0872046065539029,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
22214,1510:1059,Colon,HT-115,SIDM00534,907289,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10,1059,AZD8055,"MTORC1, MTORC2",PI3K/MTOR signaling,Targeted,Early clinical trials,1.0,0.457991800048136,0.0836901244519787,0.391697600384993,7.86902109068703,0.4566,0.756122059678245,0.76719940331724,0.0643347170322266,0.179394289074859,0.242158834452751,-0.0627645453778928,9.29570333486173,1.2275,-1.4266822441747,-0.7709,0.346297703168143,0.363955391849101,0.351371035721119,0.385123999213898,-0.017657688680958,-0.0337529634927793,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
19666,1510:1194,Colon,HT-115,SIDM00534,907289,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10,1194,SB505124,"TGFBR1, ACVR1B, ACVR1C",RTK signaling,Targeted,Experimental only,10.0,0.678229596594926,0.0511093112453615,0.776499273238017,12.1998120189478,91.8839,0.934941756034283,0.936510498037149,0.0771744237091721,0.526644788844473,0.347913393652151,0.178731395192322,9.13335714703372,10.9684,3.06645487191405,80.9155,0.634105170034883,0.535865018142352,0.635169137290649,0.565248510192228,0.0982401518925314,0.0699206270984203,True,0.39385775161168,0.05983366634193,0.873474037723235,55.6471708708203
22213,1011:1372,Colon,HT-115,SIDM00534,907289,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1,1372,Trametinib,"MEK1, MEK2",ERK MAPK signaling,Targeted,FDA approved,1.0,0.689675362669411,0.124760801329486,0.275162448990374,6.51136981251689,0.1782,0.632094201741158,0.681904760378295,0.06812655013504,0.18977276180044,0.045325153913533,0.144447607886907,2.17998469649359,0.0089,4.3313851160233,0.1693,0.435939797827065,0.222585262435001,0.470292912919899,0.25240111854524,0.213354535392064,0.217891794374659,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
22215,1011:1510,Colon,HT-115,SIDM00534,907289,1011,Navitoclax,"BCL2, BCL-XL, BCL-W",Apoptosis regulation,Targeted,Advanced clinical trials,1,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10.0,0.751560997949068,0.0770956823403337,0.473899907441532,8.73151552086409,8.3019,0.795286655162663,0.813886803874161,0.0297012512091461,0.356164687364729,0.129234993554819,0.22692969380991,4.96142407630864,0.6085,3.77009144455545,7.6934,0.597706432209628,0.41563507947114,0.611685578537242,0.429698914965955,0.182071352738488,0.181986663571287,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
22215,1549:1510,Colon,HT-115,SIDM00534,907289,1549,Sapitinib,"EGFR, ERBB2, ERBB3",EGFR signaling,Targeted,Advanced clinical trials,2,1510,Linsitinib,IGF1R,IGF1R signaling,Targeted,Advanced clinical trials,10.0,0.557770741750379,0.0770956823403337,0.473899907441532,8.73151552086409,8.3019,0.795286655162663,0.813886803874161,0.0458165535896331,0.264327502889099,0.139975317853587,0.124352185035513,6.19035632336059,1.4263,2.5411591975035,6.8756,0.443587627554256,0.346263799129094,0.453962246297736,0.368118798641644,0.0973238284251619,0.0858434476560918,True,0.282784465500255,0.0479108274369462,1.18897457011574,41.2284136632928
