cid,isosmiles,canonicalsmiles
10918957,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)OC(=O)CCCO,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=CC=CC=C5N=C4C3=C2)OC(=O)CCCO
140396289,CC[C@@]1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)/C=C/OC)O,CCC1(C2=C(COC1=O)C(=O)N3CC4=CC5=C(C=CC=C5N=C4C3=C2)C=COC)O
166810940,CN(C)CC1=C2C=C3CN4C(=CC5=C(C4=O)COC(=O)C5O)C3=NC2=CC=C1,CN(C)CC1=C2C=C3CN4C(=CC5=C(C4=O)COC(=O)C5O)C3=NC2=CC=C1
49849134,CCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)/C=C/C4CCCN4,CCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)C=CC4CCCN4
87148378,CN(C)C(=O)/C=C/CNC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC[C@@H]4CCCO4,CN(C)C(=O)C=CCNC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OCC4CCCO4
123594702,CN1C(CCC1=O)C=CC(=O)NC2=C(C=C3C(=C2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl)OC5CCOC5,CN1C(CCC1=O)C=CC(=O)NC2=C(C=C3C(=C2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl)OC5CCOC5
87432033,CN(CCOC)C(=O)/C=C/CNC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCCC4,CN(CCOC)C(=O)C=CCNC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCCC4
138460969,C1COC[C@H]1OC2=C(C=C3C(=C2)N=CN=C3NC4=CC(=C(C=C4)F)Cl)NC(=O)/C=C/N,C1COCC1OC2=C(C=C3C(=C2)N=CN=C3NC4=CC(=C(C=C4)F)Cl)NC(=O)C=CN
121395666,COCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)/C=C/CN4CCC4COC,COCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)C=CCN4CCC4COC
123145358,CC1CN(CC1OCCO)CC=C(C(=O)NC2=C(C=C3C(=C2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl)OCC5CCOC5)F,CC1CN(CC1OCCO)CC=C(C(=O)NC2=C(C=C3C(=C2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl)OCC5CCOC5)F
85471025,COCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)/C=C/CN4CCCCC4,COCCOC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)NC(=O)C=CCN4CCCCC4
18765538,CC1CN(CC(=O)O1)C/C=C/C(=O)NC2=C(C=C3C(=C2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl)OCC5CCCO5,CC1CN(CC(=O)O1)CC=CC(=O)NC2=C(C=C3C(=C2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl)OCC5CCCO5
23159401,CN(C/C=C/C(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCC4)CC5CC5,CN(CC=CC(=O)NC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)Cl)OC4CCC4)CC5CC5
68558855,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl.Br.Br,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl.Br.Br
46866618,CCCN[C@@H](CS(=O)(=O)C)C1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,CCCNC(CS(=O)(=O)C)C1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
153626598,[B]C1=CC(=CC=C1)COC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C5=CC=C(O5)CNCCS(=O)C)Cl,[B]C1=CC(=CC=C1)COC2=C(C=C(C=C2)NC3=NC=NC4=C3C=C(C=C4)C5=CC=C(O5)CNCCS(=O)C)Cl
160150782,CO.CS(=O)(=O)CCCCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,CO.CS(=O)(=O)CCCCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
123453994,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NCC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
46866417,CS(=O)C[C@H](C1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl)NCC6CC6,CS(=O)CC(C1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl)NCC6CC6
86280694,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl.O.O.Cl,CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl.O.O.Cl
51002485,[2H]C1=C(C(=C(C(=C1)F)[2H])C([2H])([2H])OC2=C(C(=C(C(=C2[2H])[2H])NC3=NC=NC4=C3C=C(C=C4)C5=CC=C(O5)C([2H])([2H])NC([2H])([2H])CS(=O)(=O)C)[2H])Cl)[2H],CS(=O)(=O)CCNCC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
118911531,CS(=O)(=O)CCN(CC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl)C6CCC6,CS(=O)(=O)CCN(CC1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl)C6CCC6
46865338,CCN(CC)[C@@H](CS(=O)(=O)C)C1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl,CCN(CC)C(CS(=O)(=O)C)C1=CC=C(O1)C2=CC3=C(C=C2)N=CN=C3NC4=CC(=C(C=C4)OCC5=CC(=CC=C5)F)Cl
101772335,CN1CCC(CC1)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OCCOC,CN1CCC(CC1)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OCCOC
68520431,CC(=O)N1CCC[C@H](C1)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC,CC(=O)N1CCCC(C1)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC
140140922,COC1=C(C=C2C(=C1)N=CN=C2NC3=C(C(=CC=C3)Cl)F)OC4CCN(CC4)C(=O)N5CCCCC5,COC1=C(C=C2C(=C1)N=CN=C2NC3=C(C(=CC=C3)Cl)F)OC4CCN(CC4)C(=O)N5CCCCC5
142677270,CN1CCN(CC1)CCC2COC3=C(O2)C=C4C(=C3)N=CN=C4NC5=CC(=C(C=C5)F)Cl,CN1CCN(CC1)CCC2COC3=C(O2)C=C4C(=C3)N=CN=C4NC5=CC(=C(C=C5)F)Cl
46847941,CN1CCNC(=O)[C@@H]1C2CCC(CC2)OC3=C(C=C4C(=C3)C(=NC=N4)NC5=C(C(=CC=C5)Cl)F)OC,CN1CCNC(=O)C1C2CCC(CC2)OC3=C(C=C4C(=C3)C(=NC=N4)NC5=C(C(=CC=C5)Cl)F)OC
88965665,CN(CCNC1CCC(CC1)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl)OC)CCN(C)C=O,CN(CCNC1CCC(CC1)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=CC(=C(C=C4)F)Cl)OC)CCN(C)C=O
143022493,COC1=C(C=C2C(=C1)N=CN=C2NC3=C(C(=CC=C3)Cl)F)OC4CCN(CC4)C=O,COC1=C(C=C2C(=C1)N=CN=C2NC3=C(C(=CC=C3)Cl)F)OC4CCN(CC4)C=O
11168292,CN(C)CCNC(=O)N1CCC(CC1)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC,CN(C)CCNC(=O)N1CCC(CC1)OC2=C(C=C3C(=C2)C(=NC=N3)NC4=C(C(=CC=C4)Cl)F)OC
20819628,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OC4CCN(CC4)CCN5CCNC5=O,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OC4CCN(CC4)CCN5CCNC5=O
155475835,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCN(CC4)C(=O)NCCCCCNC(=O)NCCCN=C(N)N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCN(CC4)C(=O)NCCCCCNC(=O)NCCCN=C(N)N
166626954,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3F)C#C)OC,COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3F)C#C)OC
66815329,CC1=CC=CC=C1NC2=NC=NC3=CC(=C(C=C32)OCCOC)OCCOC,CC1=CC=CC=C1NC2=NC=NC3=CC(=C(C=C32)OCCOC)OCCOC
134271512,CC1=C(C(=CC=C1)NC2=NC=NC3=CC(=C(C=C32)OCCOC(F)F)OCCOC(F)F)F,CC1=C(C(=CC=C1)NC2=NC=NC3=CC(=C(C=C32)OCCOC(F)F)OCCOC(F)F)F
126527042,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)C#C)OCCOCN=[N+]=[N-],COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=C(C=C3)C#C)OCCOCN=[N+]=[N-]
57925039,[2H]C([2H])([2H])OC([2H])([2H])COC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)C#C)OCC([2H])([2H])OC([2H])([2H])[2H],COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC(=C(C=C3)F)C#C)OCCOC
126748921,C=CC1=CC(=CC=C1)NC2=NC=NC3=CC4=C(C=C32)OCCOCCOCCO4,C=CC1=CC(=CC=C1)NC2=NC=NC3=CC4=C(C=C32)OCCOCCOCCO4
134271546,CC1=C(C=CC(=C1)NC2=NC=NC3=CC(=C(C=C32)OCCOC(F)F)OCCOC(F)F)F,CC1=C(C=CC(=C1)NC2=NC=NC3=CC(=C(C=C32)OCCOC(F)F)OCCOC(F)F)F
158846236,[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].CC1=C(C=C(C=C1)C#C)N(C)C2=NC=NC3=CC(=C(C=C32)OCCOC(C)(C)C)OC(C)COC(C)C,[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].[HH].CC1=C(C=C(C=C1)C#C)N(C)C2=NC=NC3=CC(=C(C=C32)OCCOC(C)(C)C)OC(C)COC(C)C
164935585,[B]C(=N)O.COCCOC1=C(C=C2C(=C1)C(=NC=N2)[N-]C3=CC=CC(=C3)C#C)OCCOC.[Y],[B]C(=N)O.COCCOC1=C(C=C2C(=C1)C(=NC=N2)[N-]C3=CC=CC(=C3)C#C)OCCOC.[Y]
58896645,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OC4CCC(CC4)N,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC=CC(=C3)C#C)OC4CCC(CC4)N
57989690,CC(C)C1=NC(=C(S1)C2=NC(=NC=C2)Cl)C3=CC(=C(C=C3)F)NS(=O)(=O)C4=C(C=C(C=C4)F)F,CC(C)C1=NC(=C(S1)C2=NC(=NC=C2)Cl)C3=CC(=C(C=C3)F)NS(=O)(=O)C4=C(C=C(C=C4)F)F
86660681,CN(C)C1=NC(=C(S1)C2=NC(=NC=C2)Cl)C3=CC(=C(C=C3)F)NS(=O)(=O)C4=C(C=CC=C4F)F,CN(C)C1=NC(=C(S1)C2=NC(=NC=C2)Cl)C3=CC(=C(C=C3)F)NS(=O)(=O)C4=C(C=CC=C4F)F
156393802,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)NC(C)(C)C)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)NC(C)(C)C)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F
58345847,CC(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F,CC(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F
162731403,C[C@@H](CNC1=NC=CC(=N1)C2=C(N=C(S2)C(C)(C)C)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F)N,CC(CNC1=NC=CC(=N1)C2=C(N=C(S2)C(C)(C)C)C3=C(C(=CC=C3)NS(=O)(=O)C4=C(C=CC=C4F)F)F)N
57989645,CC1=CC=CC=C1S(=O)(=O)NC2=CC=CC(=C2F)C3=C(SC(=N3)C(C)C)C4=NC(=NC=C4)Cl,CC1=CC=CC=C1S(=O)(=O)NC2=CC=CC(=C2F)C3=C(SC(=N3)C(C)C)C4=NC(=NC=C4)Cl
163385184,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)C4=C(CCC=C4F)F)F,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)N)C3=C(C(=CC=C3)NS(=O)C4=C(CCC=C4F)F)F
89035111,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)Cl)C3=CC(=C(C=C3)F)NS(=C)(=O)C4=C(C=CC=C4F)F,CC(C)(C)C1=NC(=C(S1)C2=NC(=NC=C2)Cl)C3=CC(=C(C=C3)F)NS(=C)(=O)C4=C(C=CC=C4F)F
57989880,CC(C)C1=NC(=C(S1)C2=NC(=NC=C2)NCCS(=O)(=O)C)C3=CC(=C(C=C3)F)NS(=O)(=O)C4=C(C=C(C=C4)F)F,CC(C)C1=NC(=C(S1)C2=NC(=NC=C2)NCCS(=O)(=O)C)C3=CC(=C(C=C3)F)NS(=O)(=O)C4=C(C=C(C=C4)F)F
57989768,CC1=CC(=C(C=C1)F)S(=O)(=O)NC2=CC=CC(=C2F)C3=C(SC(=N3)C(C)(C)C)C4=NC(=NC=C4)N,CC1=CC(=C(C=C1)F)S(=O)(=O)NC2=CC=CC(=C2F)C3=C(SC(=N3)C(C)(C)C)C4=NC(=NC=C4)N
57685657,C1CN(CC1(C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=C(C=C4)F)F)CC(=O)N5CCN(CC5)C6=NC=C(C=C6)C7=NC=CC=N7,C1CN(CC1(C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=C(C=C4)F)F)CC(=O)N5CCN(CC5)C6=NC=C(C=C6)C7=NC=CC=N7
57686419,CC(C)C(=O)NCC1=C2C=C(C=CC2=NN1)NC(=O)[C@@H]3CCN(C3)CC(=O)N4CCN(CC4)C5=CC=C(C=C5)C6=NC=CC=N6,CC(C)C(=O)NCC1=C2C=C(C=CC2=NN1)NC(=O)C3CCN(C3)CC(=O)N4CCN(CC4)C5=CC=C(C=C5)C6=NC=CC=N6
68200244,C[C@@H]1CN(CCN1C(=O)CN2CCC(C2)C(=O)NC3=CC4=C(C=C3)NN=C4C5=CC=C(C=C5)F)C6=NC=C(C=C6)C7=NC=CC=N7,CC1CN(CCN1C(=O)CN2CCC(C2)C(=O)NC3=CC4=C(C=C3)NN=C4C5=CC=C(C=C5)F)C6=NC=C(C=C6)C7=NC=CC=N7
71013613,C1CN(C[C@@H]1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5C[C@@H]6C[C@H]5CN6C7=CC=C(C=C7)C8=NC=C(C=N8)F,C1CN(CC1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CC6CC5CN6C7=CC=C(C=C7)C8=NC=C(C=N8)F
145530871,CC[C@]1(CCN(C1)CC(=O)N2CCC(=CC2)C3=NC=C(C=C3)C4=NC=CC=N4)C(=O)NC5=CC6=C(C=C5)NN=C6C7=CC(=NC=C7)C8CC8,CCC1(CCN(C1)CC(=O)N2CCC(=CC2)C3=NC=C(C=C3)C4=NC=CC=N4)C(=O)NC5=CC6=C(C=C5)NN=C6C7=CC(=NC=C7)C8CC8
58946441,C1CN(C[C@@H]1C(=O)NC2=CC3=C(NN=C3C=C2)CN)CC(=O)N4CCN(CC4)C5=CC=C(C=C5)C6=NC=CC=N6,C1CN(CC1C(=O)NC2=CC3=C(NN=C3C=C2)CN)CC(=O)N4CCN(CC4)C5=CC=C(C=C5)C6=NC=CC=N6
145969422,[3H]C1=CC(=CC(=C1C2=NC=CC=N2)[3H])N3CCN(CC3)C(=O)CN4CC[C@H](C4)C(=O)NC5=CC6=C(C=C5)NN=C6C7=C(C=C(C=C7[3H])F)[3H],C1CN(CC1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=C(C=C4)F)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7
24866313,C1CN(C[C@@H]1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7,C1CN(CC1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=CC=C(C=C6)C7=NC=CC=N7
89830027,C[C@H]1CN(CCN1C(=O)CN2CCC(C2)C(=O)NC3=CC4=C(C=C3)NN=C4C5=CC=C(C=C5)F)C6=CC=C(C=C6)C7=NC=C(C=N7)C,CC1CN(CCN1C(=O)CN2CCC(C2)C(=O)NC3=CC4=C(C=C3)NN=C4C5=CC=C(C=C5)F)C6=CC=C(C=C6)C7=NC=C(C=N7)C
143488657,C1CN(C[C@@H]1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=NC=C(C=C6)C7=NC=CC=N7,C1CN(CC1C(=O)NC2=CC3=C(C=C2)NN=C3C4=CC=NC=C4)CC(=O)N5CCN(CC5)C6=NC=C(C=C6)C7=NC=CC=N7
71003103,CCC(=O)NC1=CC=CC(=C1)NC2=C(C(=O)N(C3=C2C(=O)N(C(=O)N3C4=C(C=C(C=C4)I)F)C5CC5)C)C,CCC(=O)NC1=CC=CC(=C1)NC2=C(C(=O)N(C3=C2C(=O)N(C(=O)N3C4=C(C=C(C=C4)I)F)C5CC5)C)C
59717517,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=C(C=C4)NC(=O)C)C5CC5,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=C(C=C4)NC(=O)C)C5CC5
166177222,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)N)C5CC5.CC(=O)O,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)N)C5CC5.CC(=O)O
163391665,CCN(C)S(=O)(=O)NC1=CC(=CC=C1)N2C3=C(C(=O)N(C(=C3C(=O)N(C2=O)C4CC4)NC5=C(C=C(C=C5)I)F)C)C,CCN(C)S(=O)(=O)NC1=CC(=CC=C1)N2C3=C(C(=O)N(C(=C3C(=O)N(C2=O)C4CC4)NC5=C(C=C(C=C5)I)F)C)C
59717212,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)CCN)C5CC5,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)CCN)C5CC5
163803476,C/C(=C/1\C(=C(\C)/C(=O)NC)\N(C(=O)N(C1=O)C2CC2)C3=CC=CC(=C3)NC(=O)C)/NC4=C(C=C(C=C4)I)F,CC(=C1C(=C(C)C(=O)NC)N(C(=O)N(C1=O)C2CC2)C3=CC=CC(=C3)NC(=O)C)NC4=C(C=C(C=C4)I)F
59717419,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)NC(=O)N2C4=CC=CC(=C4)NC(=O)C,CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)NC(=O)N2C4=CC=CC(=C4)NC(=O)C
146528007,CCC(=O)NC1=CC(=CC(=C1)NC(=O)C)N2C3=C(C(=O)N(C(=C3C(=O)N(C2=O)C4CC4)NC5=C(C=C(C=C5)I)F)C)C,CCC(=O)NC1=CC(=CC(=C1)NC(=O)C)N2C3=C(C(=O)N(C(=C3C(=O)N(C2=O)C4CC4)NC5=C(C=C(C=C5)I)F)C)C
162531526,CCC(=O)NC1=CC(=CC=C1)N2C3=C(C(=O)[NH2+]C(=C3C(=O)N(C2=O)C4CC4)NC5=C(C=C(C=C5)I)F)C,CCC(=O)NC1=CC(=CC=C1)N2C3=C(C(=O)[NH2+]C(=C3C(=O)N(C2=O)C4CC4)NC5=C(C=C(C=C5)I)F)C
121225286,[2H]C1=C(C(=C(C(=C1[2H])N2C3=C(C(=O)N(C(=C3C(=O)N(C2=O)C4CC4)NC5=C(C=C(C=C5)I)F)C)C)[2H])NC(=O)C([2H])[2H])[2H],CC1=C2C(=C(N(C1=O)C)NC3=C(C=C(C=C3)I)F)C(=O)N(C(=O)N2C4=CC=CC(=C4)NC(=O)C)C5CC5
5278396,C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4,C1COCCN1C2=CC(=O)C=C(O2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4
117957823,C=C1C=C(OC(=C1)N2CCOCC2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4,C=C1C=C(OC(=C1)N2CCOCC2)C3=C4C(=CC=C3)SC5=CC=CC=C5S4
11710293,C1COCCN1C2=CC(=O)C3=C(O2)C=CC(=C3)C4=CSC5=CC=CC=C54,C1COCCN1C2=CC(=O)C3=C(O2)C=CC(=C3)C4=CSC5=CC=CC=C54
54757260,COC1=CC2=C(C=C1)C3=C(S2)C(=CC=C3)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6,COC1=CC2=C(C=C1)C3=C(S2)C(=CC=C3)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6
54757164,COC1=C2C3=C(C(=CC=C3)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6)SC2=CC=C1,COC1=C2C3=C(C(=CC=C3)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6)SC2=CC=C1
54757259,COC1=CC2=C(C=C1)SC3=C2C=CC=C3C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6,COC1=CC2=C(C=C1)SC3=C2C=CC=C3C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6
25172472,COC1=C2C3=CC=CC=C3SC2=C(C=C1)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6,COC1=C2C3=CC=CC=C3SC2=C(C=C1)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6
46198362,C=CCC1=C(C2=C(C=C1)C3=CC=CC=C3S2)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6,C=CCC1=C(C2=C(C=C1)C3=CC=CC=C3S2)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6
11567907,C1CCC2=C(C1)C3=C(S2)C(=CC=C3)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6,C1CCC2=C(C1)C3=C(S2)C(=CC=C3)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6
46198363,CC1=C(C2=C(C=C1)C3=CC=CC=C3S2)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6,CC1=C(C2=C(C=C1)C3=CC=CC=C3S2)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6
57575477,[CH3-].[CH2-]C1=C2C3=CC=CC=C3SC2=C(C=C1)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6.[Y],[CH3-].[CH2-]C1=C2C3=CC=CC=C3SC2=C(C=C1)C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6.[Y]
91259098,CC(C)C1=CC2=C(C=C1)SC3=C2C=CC=C3C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6,CC(C)C1=CC2=C(C=C1)SC3=C2C=CC=C3C4=CC=CC5=C4OC(=CC5=O)N6CCOCC6
155452155,C[C@H]1CN(C([C@H](N1C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F)C)C)C(=O)C5CC5,CC1CN(C(C(N1C(=O)C2=C(C=CC(=C2)CC3=NNC(=O)C4=CC=CC=C43)F)C)C)C(=O)C5CC5
134268472,C1CC1(CN2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F)C=O,C1CC1(CN2CCN(CC2)C(=O)C3=C(C=CC(=C3)CC4=NNC(=O)C5=CC=CC=C54)F)C=O
