,DATASET,COSMIC_ID,CELL_LINE_NAME,SANGER_MODEL_ID,TCGA_DESC,DRUG_ID,DRUG_NAME,PUTATIVE_TARGET,PATHWAY_NAME,LN_IC50,AUC
11596,GDSC2,687798,NCI-H1623,SIDM00747,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.487142,0.867208
11597,GDSC2,687799,NCI-H1648,SIDM00746,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,0.773143,0.72111
11598,GDSC2,687800,NCI-H1650,SIDM00745,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.537756,0.833701
11599,GDSC2,687802,NCI-H1693,SIDM00742,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.165363,0.847598
11600,GDSC2,687807,NCI-H1838,SIDM00769,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.947755,0.85717
11601,GDSC2,687812,NCI-H2085,SIDM00709,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.268826,0.845018
11602,GDSC2,687815,NCI-H2170,SIDM00716,LUSC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,0.772399,0.728542
11603,GDSC2,687816,NCI-H2228,SIDM00729,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,4.416044,0.927555
11604,GDSC2,687819,NCI-H2342,SIDM00727,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,0.674602,0.707822
11605,GDSC2,687820,NCI-H2347,SIDM00726,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,1.860974,0.763316
11606,GDSC2,687821,NCI-H2405,SIDM00724,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.126509,0.830413
11607,GDSC2,713869,VMRC-LCD,SIDM00320,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.76395,0.880262
11608,GDSC2,722045,NCI-H2030,SIDM00715,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.243552,0.895745
11609,GDSC2,722046,NCI-H2122,SIDM00702,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.000056,0.866743
11610,GDSC2,722058,NCI-H1734,SIDM00739,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.586598,0.919922
11611,GDSC2,722066,NCI-H650,SIDM01124,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.093588,0.929392
11612,GDSC2,724834,NCI-H2087,SIDM00708,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.939385,0.876481
11613,GDSC2,724859,Calu-6,SIDM00921,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,1.501937,0.767637
11614,GDSC2,724866,NCI-H1355,SIDM00645,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,4.067531,0.913282
11615,GDSC2,724868,NCI-H1792,SIDM00771,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,1.368065,0.806076
11616,GDSC2,724873,NCI-H2009,SIDM00756,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.491325,0.867057
11617,GDSC2,724874,NCI-H2291,SIDM00728,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.447451,0.810176
11618,GDSC2,724878,SW1573,SIDM01163,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,4.408473,0.924734
11619,GDSC2,753554,EBC-1,SIDM00486,LUSC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,0.244046,0.660555
11620,GDSC2,753556,EPLC-272H,SIDM01044,LUSC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.657195,0.878632
11621,GDSC2,753569,KNS-62,SIDM00606,LUSC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.21077,0.918235
11622,GDSC2,753592,LXF-289,SIDM00339,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.708971,0.903561
11623,GDSC2,753600,NCI-H1563,SIDM00751,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.024986,0.842928
11624,GDSC2,753608,PC-14,SIDM00237,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.341568,0.860597
11625,GDSC2,905941,NCI-H226,SIDM00139,LUSC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,5.046495,0.918619
11626,GDSC2,905942,NCI-H23,SIDM00138,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.061076,0.931833
11627,GDSC2,905944,NCI-H522,SIDM00116,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,4.869993,0.976612
11628,GDSC2,905949,A549,SIDM00903,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.138553,0.901446
11629,GDSC2,905967,NCI-H322M,SIDM00117,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.308415,0.899074
11630,GDSC2,905970,EKVX,SIDM00119,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,4.68039,0.924268
11631,GDSC2,905972,HOP-62,SIDM00133,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,4.485367,0.940611
11632,GDSC2,906791,ABC-1,SIDM00494,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,1.982718,0.826762
11633,GDSC2,906805,COR-L105,SIDM00513,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,0.653803,0.682638
11634,GDSC2,907057,HLE,SIDM00064,LIHC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.651121,0.893569
11635,GDSC2,907071,HuH-7,SIDM00585,LIHC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,1.846821,0.816895
11636,GDSC2,907786,LC-2-ad,SIDM00297,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.39283,0.891109
11637,GDSC2,908443,NCI-H520,SIDM01130,LUSC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.671065,0.921614
11638,GDSC2,908460,NCI-H441,SIDM00925,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.617427,0.848096
11639,GDSC2,908463,NCI-H1793,SIDM00755,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.969508,0.892812
11640,GDSC2,908465,NCI-H358,SIDM00718,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.083135,0.86729
11641,GDSC2,908472,NCI-H1573,SIDM00749,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,1.586211,0.808595
11642,GDSC2,908473,NCI-H1666,SIDM00743,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,5.169607,0.937954
11643,GDSC2,908475,NCI-H1755,SIDM00738,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.705783,0.87016
11644,GDSC2,908476,NCI-H1993,SIDM00758,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,0.745251,0.714355
11645,GDSC2,909721,SK-LU-1,SIDM01108,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,4.082512,0.898444
11646,GDSC2,909728,SK-MES-1,SIDM01103,LUSC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.585245,0.873785
11647,GDSC2,909736,SNU-387,SIDM01180,LIHC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.869527,0.917993
11648,GDSC2,909737,SNU-423,SIDM01199,LIHC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.7246,0.873688
11649,GDSC2,909738,SNU-449,SIDM01194,LIHC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.786974,0.886295
11650,GDSC2,910399,NCI-H838,SIDM01150,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,4.469566,0.968263
11651,GDSC2,910850,C3A,SIDM01237,LIHC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,6.867781,0.97582
11652,GDSC2,910900,NCI-H1651,SIDM00744,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.18393,0.928361
11653,GDSC2,910931,RERF-LC-MS,SIDM00355,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,1.180656,0.780032
11654,GDSC2,924244,NCI-H1975,SIDM00759,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,1.436149,0.777965
11655,GDSC2,1240142,HARA,SIDM00598,LUSC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.594558,0.886349
11656,GDSC2,1240143,HCC-15,SIDM01072,LUSC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,-0.988617,0.519738
11657,GDSC2,1240145,HCC-44,SIDM01069,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,4.478066,0.964134
11658,GDSC2,1240146,HCC-827,SIDM01067,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,4.389625,0.927399
11659,GDSC2,1240147,Hep3B2-1-7,SIDM00672,LIHC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,1.404321,0.817243
11660,GDSC2,1240157,JHH-2,SIDM00617,LIHC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.298602,0.84916
11661,GDSC2,1240158,JHH-4,SIDM00616,LIHC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.857353,0.926873
11662,GDSC2,1240159,JHH-6,SIDM00615,LIHC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.514824,0.89578
11663,GDSC2,1240160,JHH-7,SIDM00614,LIHC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,4.040297,0.929389
11664,GDSC2,1240183,NCI-H1869,SIDM00768,LUSC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,1.26702,0.755913
11665,GDSC2,1240185,NCI-H1944,SIDM00762,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,1.378411,0.762374
11666,GDSC2,1240187,NCI-H2023,SIDM00753,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.159419,0.890313
11667,GDSC2,1240190,NCI-H3122,SIDM00137,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,4.329172,0.945192
11668,GDSC2,1240202,PC-3_[JPC-3],SIDM00361,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,1.415727,0.759242
11669,GDSC2,1240217,SNU-398,SIDM01181,LIHC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.557117,0.878157
11670,GDSC2,1247873,H3255,SIDM00046,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.649129,0.833135
11671,GDSC2,1290908,HCC-78,SIDM01068,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.19365,0.835276
11672,GDSC2,1298146,huH-1,SIDM00586,LIHC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.763473,0.868243
11673,GDSC2,1298151,JHH-1,SIDM00618,LIHC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,1.260676,0.765233
11674,GDSC2,1298223,LC-1-sq,SIDM00300,LUSC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.803547,0.938089
11675,GDSC2,1298226,LOU-NH91,SIDM00341,LUSC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,1.989888,0.826072
11676,GDSC2,1298347,NCI-H1435,SIDM00658,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,0.568351,0.730397
11677,GDSC2,1298348,NCI-H1568,SIDM00750,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.341263,0.886317
11678,GDSC2,1298350,NCI-H1781,SIDM00754,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,3.153176,0.902297
11679,GDSC2,1298537,RERF-LC-KJ,SIDM00356,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.819753,0.904022
11680,GDSC2,1298538,RERF-LC-Sq1,SIDM00354,LUSC,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.578252,0.874772
11681,GDSC2,1503369,EMC-BAC-1,SIDM00048,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,2.406553,0.866964
11682,GDSC2,1503370,EMC-BAC-2,SIDM00047,LUAD,1910,ABT737,"BCL2, BCL-XL,  BCL-W, BCL-B, BFL1",Apoptosis regulation,4.184821,0.939962
11683,GDSC2,687777,Calu-3,SIDM00922,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.219828,0.814833
11684,GDSC2,687787,LK-2,SIDM00548,LUSC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.023877,0.901977
11685,GDSC2,687794,NCI-H1437,SIDM00734,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.672704,0.894357
11686,GDSC2,687798,NCI-H1623,SIDM00747,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.184503,0.908028
11687,GDSC2,687799,NCI-H1648,SIDM00746,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.048431,0.641849
11688,GDSC2,687800,NCI-H1650,SIDM00745,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.843108,0.852638
11689,GDSC2,687802,NCI-H1693,SIDM00742,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.962806,0.886399
11690,GDSC2,687807,NCI-H1838,SIDM00769,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.690808,0.933151
11691,GDSC2,687812,NCI-H2085,SIDM00709,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.535934,0.953216
11692,GDSC2,687815,NCI-H2170,SIDM00716,LUSC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.687789,0.818184
11693,GDSC2,687816,NCI-H2228,SIDM00729,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.300677,0.820188
11694,GDSC2,687819,NCI-H2342,SIDM00727,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.425232,0.917419
11695,GDSC2,687820,NCI-H2347,SIDM00726,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,5.644701,0.941004
11696,GDSC2,687821,NCI-H2405,SIDM00724,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,6.439291,0.948632
11697,GDSC2,713869,VMRC-LCD,SIDM00320,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,5.832604,0.979741
11698,GDSC2,722045,NCI-H2030,SIDM00715,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.370099,0.843483
11699,GDSC2,722046,NCI-H2122,SIDM00702,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.927341,0.761925
11700,GDSC2,722058,NCI-H1734,SIDM00739,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.519458,0.833399
11701,GDSC2,722066,NCI-H650,SIDM01124,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.87852,0.960012
11702,GDSC2,724834,NCI-H2087,SIDM00708,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.700644,0.949105
11703,GDSC2,724859,Calu-6,SIDM00921,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,5.185745,0.956459
11704,GDSC2,724866,NCI-H1355,SIDM00645,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.934995,0.907953
11705,GDSC2,724868,NCI-H1792,SIDM00771,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.308575,0.88728
11706,GDSC2,724873,NCI-H2009,SIDM00756,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.789373,0.885858
11707,GDSC2,724874,NCI-H2291,SIDM00728,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.793645,0.83179
11708,GDSC2,724878,SW1573,SIDM01163,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.873195,0.904208
11709,GDSC2,753554,EBC-1,SIDM00486,LUSC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.284796,0.848963
11710,GDSC2,753556,EPLC-272H,SIDM01044,LUSC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.086636,0.751549
11711,GDSC2,753569,KNS-62,SIDM00606,LUSC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.55015,0.702159
11712,GDSC2,753592,LXF-289,SIDM00339,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.449088,0.886955
11713,GDSC2,753600,NCI-H1563,SIDM00751,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.284431,0.862451
11714,GDSC2,753608,PC-14,SIDM00237,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.23758,0.853157
11715,GDSC2,905941,NCI-H226,SIDM00139,LUSC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.860658,0.912624
11716,GDSC2,905942,NCI-H23,SIDM00138,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.120175,0.934678
11717,GDSC2,905944,NCI-H522,SIDM00116,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,5.06728,0.979772
11718,GDSC2,905949,A549,SIDM00903,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.400576,0.856975
11719,GDSC2,905967,NCI-H322M,SIDM00117,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.000632,0.81669
11720,GDSC2,905970,EKVX,SIDM00119,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.431348,0.873029
11721,GDSC2,905972,HOP-62,SIDM00133,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.047588,0.925718
11722,GDSC2,906791,ABC-1,SIDM00494,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.184101,0.904253
11723,GDSC2,906805,COR-L105,SIDM00513,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.128926,0.805812
11724,GDSC2,907057,HLE,SIDM00064,LIHC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.687102,0.944383
11725,GDSC2,907071,HuH-7,SIDM00585,LIHC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.535858,0.921831
11726,GDSC2,907786,LC-2-ad,SIDM00297,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.845871,0.919315
11727,GDSC2,908443,NCI-H520,SIDM01130,LUSC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.70904,0.799357
11728,GDSC2,908460,NCI-H441,SIDM00925,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,5.18783,0.910539
11729,GDSC2,908463,NCI-H1793,SIDM00755,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,5.996949,0.954451
11730,GDSC2,908465,NCI-H358,SIDM00718,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.807694,0.851436
11731,GDSC2,908472,NCI-H1573,SIDM00749,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,5.472949,0.982639
11732,GDSC2,908473,NCI-H1666,SIDM00743,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.619849,0.826164
11733,GDSC2,908475,NCI-H1755,SIDM00738,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.138565,0.83162
11734,GDSC2,908476,NCI-H1993,SIDM00758,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.90312,0.730374
11735,GDSC2,909719,SK-HEP-1,SIDM01110,LIHC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.401516,0.935556
11736,GDSC2,909721,SK-LU-1,SIDM01108,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,6.975917,0.971155
11737,GDSC2,909728,SK-MES-1,SIDM01103,LUSC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,5.65537,0.979595
11738,GDSC2,909736,SNU-387,SIDM01180,LIHC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.844735,0.798214
11739,GDSC2,909737,SNU-423,SIDM01199,LIHC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.686315,0.871323
11740,GDSC2,909738,SNU-449,SIDM01194,LIHC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.690941,0.881907
11741,GDSC2,910399,NCI-H838,SIDM01150,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.180837,0.862527
11742,GDSC2,910850,C3A,SIDM01237,LIHC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.961523,0.939411
11743,GDSC2,910900,NCI-H1651,SIDM00744,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.264034,0.966405
11744,GDSC2,910931,RERF-LC-MS,SIDM00355,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.908213,0.847798
11745,GDSC2,924244,NCI-H1975,SIDM00759,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.050417,0.742085
11746,GDSC2,1240142,HARA,SIDM00598,LUSC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.967765,0.748734
11747,GDSC2,1240143,HCC-15,SIDM01072,LUSC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.383025,0.922344
11748,GDSC2,1240145,HCC-44,SIDM01069,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,1.917172,0.83543
11749,GDSC2,1240146,HCC-827,SIDM01067,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.136904,0.918301
11750,GDSC2,1240147,Hep3B2-1-7,SIDM00672,LIHC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.280524,0.688369
11751,GDSC2,1240157,JHH-2,SIDM00617,LIHC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,0.646223,0.703011
11752,GDSC2,1240158,JHH-4,SIDM00616,LIHC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.732201,0.921851
11753,GDSC2,1240159,JHH-6,SIDM00615,LIHC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.260803,0.883207
11754,GDSC2,1240160,JHH-7,SIDM00614,LIHC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,4.724484,0.950967
11755,GDSC2,1240183,NCI-H1869,SIDM00768,LUSC,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,3.463304,0.90725
11756,GDSC2,1240185,NCI-H1944,SIDM00762,LUAD,1912,Afuresertib,"AKT1, AKT2, AKT3",PI3K/MTOR signaling,2.947488,0.8765
